,경매구분코드,경매구분코드명,도매시장법인코드,산지코드,산지명2,경락일자,거래량,도매시장법인명,거래가격,출하구분코드,출하구분명,일련번호,포장상태코드,포장상태명,산지명,등급코드,품종명,거래규격단위코드,거래단위명,도매시장코드,도매시장명,경매시간
97116,1,경매,25000101,539000,전라남도 진도군,20200314,330,농협대전(공),1250,2.0,계통,00060,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97117,1,경매,25000101,539000,전라남도 진도군,20200314,69,농협대전(공),1750,2.0,계통,00010,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97118,1,경매,25000101,539000,전라남도 진도군,20200314,220,농협대전(공),1280,2.0,계통,00020,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97119,1,경매,25000101,539000,전라남도 진도군,20200314,230,농협대전(공),1260,2.0,계통,00030,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97131,1,경매,25000101,539000,전라남도 진도군,20200314,280,농협대전(공),1420,3.0,개별,00010,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97120,1,경매,25000101,539000,전라남도 진도군,20200314,300,농협대전(공),1300,2.0,계통,00010,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97123,1,경매,25000101,539000,전라남도 진도군,20200314,241,농협대전(공),1400,2.0,계통,00040,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97112,1,경매,25000101,539000,전라남도 진도군,20200314,92,농협대전(공),1630,2.0,계통,00020,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97124,1,경매,25000101,539000,전라남도 진도군,20200314,100,농협대전(공),2580,2.0,계통,00050,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97125,1,경매,25000101,539000,전라남도 진도군,20200314,100,농협대전(공),2580,2.0,계통,00060,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97126,1,경매,25000101,539000,전라남도 진도군,20200314,170,농협대전(공),1800,2.0,계통,00010,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97127,1,경매,25000101,539000,전라남도 진도군,20200314,170,농협대전(공),1770,2.0,계통,00020,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97128,1,경매,25000101,539000,전라남도 진도군,20200314,170,농협대전(공),1780,2.0,계통,00030,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97129,1,경매,25000101,539000,전라남도 진도군,20200314,170,농협대전(공),1800,2.0,계통,00040,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97121,1,경매,25000101,539000,전라남도 진도군,20200314,300,농협대전(공),1320,2.0,계통,00020,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97179,1,경매,25000102,539000,전라남도 진도군,20200314,250,대전청과(주),1400,4.0,상인,856700,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97109,1,경매,25000101,539000,전라남도 진도군,20200314,320,농협대전(공),1550,2.0,계통,00010,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97134,1,경매,25000101,539000,전라남도 진도군,20200314,280,농협대전(공),630,2.0,계통,00020,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97135,1,경매,25000101,539000,전라남도 진도군,20200314,110,농협대전(공),1710,2.0,계통,00030,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97144,1,경매,25000102,390000,충청북도 제천시,20200314,200,대전청과(주),320,3.0,개별,850400,111,단,충청북도 제천시,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97136,1,경매,25000101,539000,전라남도 진도군,20200314,110,농협대전(공),1710,2.0,계통,00040,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97137,1,경매,25000101,539000,전라남도 진도군,20200314,120,농협대전(공),1700,2.0,계통,00050,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97138,1,경매,25000101,539000,전라남도 진도군,20200314,93,농협대전(공),1630,2.0,계통,00010,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97139,1,경매,25000101,539000,전라남도 진도군,20200314,100,농협대전(공),1580,2.0,계통,00020,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97140,1,경매,25000101,539000,전라남도 진도군,20200314,15,농협대전(공),1200,2.0,계통,00030,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97141,1,경매,25000101,405841,,20200314,348,농협대전(공),1500,4.0,상인,00010,1ZZ,기타,인천광역시 남동구,11,대파(일반),12,kg,250001,대전오정도매시장,
97155,1,경매,25000102,535000,전라남도 신안군,20200314,320,대전청과(주),1430,2.0,계통,852400,111,단,전라남도 신안군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97142,1,경매,25000102,535000,전라남도 신안군,20200314,280,대전청과(주),1230,2.0,계통,850000,111,단,전라남도 신안군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97145,1,경매,25000102,390000,충청북도 제천시,20200314,190,대전청과(주),320,3.0,개별,850500,111,단,충청북도 제천시,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97154,1,경매,25000102,535000,전라남도 신안군,20200314,314,대전청과(주),1410,2.0,계통,852300,111,단,전라남도 신안군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97146,1,경매,25000102,390000,충청북도 제천시,20200314,190,대전청과(주),400,3.0,개별,850600,111,단,충청북도 제천시,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97147,1,경매,25000102,405000,인천광역시 남동구,20200314,200,대전청과(주),1400,1.0,협동,851300,111,단,인천광역시 남동구,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97148,1,경매,25000102,405000,인천광역시 남동구,20200314,200,대전청과(주),1450,1.0,협동,851400,111,단,인천광역시 남동구,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97149,1,경매,25000102,405000,인천광역시 남동구,20200314,30,대전청과(주),1400,1.0,협동,851500,111,단,인천광역시 남동구,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97150,1,경매,25000102,539000,전라남도 진도군,20200314,250,대전청과(주),1510,4.0,상인,851800,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97151,1,경매,25000102,539000,전라남도 진도군,20200314,300,대전청과(주),1510,4.0,상인,851900,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97143,1,경매,25000102,535000,전라남도 신안군,20200314,285,대전청과(주),1250,2.0,계통,850100,111,단,전라남도 신안군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97132,1,경매,25000101,539000,전라남도 진도군,20200314,278,농협대전(공),1430,3.0,개별,00020,1ZZ,기타,전라남도 진도군,11,대파(일반),12,kg,250001,대전오정도매시장,
97157,1,경매,25000102,535000,전라남도 신안군,20200314,100,대전청과(주),2430,2.0,계통,852700,111,단,전라남도 신안군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97175,1,경매,25000102,536000,전라남도 해남군,20200314,260,대전청과(주),1360,4.0,상인,856200,111,단,전라남도 해남군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97177,1,경매,25000102,536000,전라남도 해남군,20200314,100,대전청과(주),1800,4.0,상인,856400,111,단,전라남도 해남군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97167,1,경매,25000102,539000,전라남도 진도군,20200314,300,대전청과(주),1300,1.0,협동,854000,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97158,1,경매,25000102,535000,전라남도 신안군,20200314,100,대전청과(주),2520,2.0,계통,852800,111,단,전라남도 신안군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97159,1,경매,25000102,539000,전라남도 진도군,20200314,133,대전청과(주),1700,4.0,상인,853000,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97160,1,경매,25000102,539000,전라남도 진도군,20200314,105,대전청과(주),2300,4.0,상인,853100,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97161,1,경매,25000102,539000,전라남도 진도군,20200314,109,대전청과(주),2360,4.0,상인,853200,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97162,1,경매,25000102,539000,전라남도 진도군,20200314,15,대전청과(주),1600,4.0,상인,853300,108,봉지,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97164,1,경매,25000102,539000,전라남도 진도군,20200314,300,대전청과(주),1280,1.0,협동,853700,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97176,1,경매,25000102,536000,전라남도 해남군,20200314,258,대전청과(주),1360,4.0,상인,856300,111,단,전라남도 해남군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97165,1,경매,25000102,539000,전라남도 진도군,20200314,300,대전청과(주),1300,1.0,협동,853800,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97168,1,경매,25000102,539000,전라남도 진도군,20200314,160,대전청과(주),2050,2.0,계통,855000,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97156,1,경매,25000102,535000,전라남도 신안군,20200314,264,대전청과(주),1630,2.0,계통,852600,111,단,전라남도 신안군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97169,1,경매,25000102,539000,전라남도 진도군,20200314,160,대전청과(주),2200,2.0,계통,855100,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97170,1,경매,25000102,539000,전라남도 진도군,20200314,160,대전청과(주),2200,2.0,계통,855200,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97171,1,경매,25000102,539000,전라남도 진도군,20200314,160,대전청과(주),2200,2.0,계통,855300,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97172,1,경매,25000102,539000,전라남도 진도군,20200314,160,대전청과(주),2250,2.0,계통,855400,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97173,1,경매,25000102,536000,전라남도 해남군,20200314,270,대전청과(주),1330,4.0,상인,856000,111,단,전라남도 해남군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97174,1,경매,25000102,536000,전라남도 해남군,20200314,270,대전청과(주),1350,4.0,상인,856100,111,단,전라남도 해남군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97166,1,경매,25000102,539000,전라남도 진도군,20200314,300,대전청과(주),1320,1.0,협동,853900,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97152,1,경매,25000102,539000,전라남도 진도군,20200314,300,대전청과(주),1510,4.0,상인,852000,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97180,1,경매,25000102,539000,전라남도 진도군,20200314,250,대전청과(주),1400,4.0,상인,856800,111,단,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97242,2,정가수의,31040101,535000,전라남도 신안군,20200314,260,안양원협(공),800,3.0,개별,20,111,단,전라남도 신안군,1Z,대파(일반),12,kg,310401,안양도매시장,
97201,1,경매,25000302,305325,,20200314,100,대전원협(공),2000,3.0,개별,30,111,단,대전광역시 유성구,11,대파(일반),12,kg,250003,대전노은도매시장,
97200,1,경매,25000302,305325,,20200314,200,대전원협(공),470,3.0,개별,20,111,단,대전광역시 유성구,11,대파(일반),12,kg,250003,대전노은도매시장,
97189,1,경매,25000302,360000,충청북도 청주시,20200314,100,대전원협(공),2600,2.0,계통,10,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97181,1,경매,25000102,539000,전라남도 진도군,20200314,100,대전청과(주),2300,3.0,개별,855500,108,봉지,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97182,1,경매,25000102,539000,전라남도 진도군,20200314,100,대전청과(주),2300,3.0,개별,855600,108,봉지,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97183,1,경매,25000102,539000,전라남도 진도군,20200314,92,대전청과(주),2300,3.0,개별,855700,108,봉지,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97184,1,경매,25000102,539000,전라남도 진도군,20200314,17,대전청과(주),1200,3.0,개별,855800,108,봉지,전라남도 진도군,1Z,대파(일반),12,kg,250001,대전오정도매시장,
97185,2,정가수의,25000302,360000,충청북도 청주시,20200314,100,대전원협(공),2500,2.0,계통,10,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97202,1,경매,25000302,305325,,20200314,100,대전원협(공),2000,3.0,개별,40,111,단,대전광역시 유성구,11,대파(일반),12,kg,250003,대전노은도매시장,
97186,2,정가수의,25000302,360000,충청북도 청주시,20200314,610,대전원협(공),800,2.0,계통,10,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97188,2,정가수의,25000302,360000,충청북도 청주시,20200314,20,대전원협(공),2000,2.0,계통,20,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97190,1,경매,25000302,360000,충청북도 청주시,20200314,100,대전원협(공),2600,2.0,계통,20,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97199,1,경매,25000302,305325,,20200314,200,대전원협(공),450,3.0,개별,10,111,단,대전광역시 유성구,11,대파(일반),12,kg,250003,대전노은도매시장,
97191,1,경매,25000302,360000,충청북도 청주시,20200314,168,대전원협(공),2600,2.0,계통,30,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97192,1,경매,25000302,360000,충청북도 청주시,20200314,100,대전원협(공),2600,2.0,계통,40,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97193,1,경매,25000302,360000,충청북도 청주시,20200314,100,대전원협(공),2500,2.0,계통,50,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97194,1,경매,25000302,360000,충청북도 청주시,20200314,100,대전원협(공),2500,2.0,계통,60,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97195,1,경매,25000302,360000,충청북도 청주시,20200314,210,대전원협(공),650,2.0,계통,70,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97187,2,정가수의,25000302,360000,충청북도 청주시,20200314,600,대전원협(공),700,2.0,계통,11,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97196,1,경매,25000302,360000,충청북도 청주시,20200314,100,대전원협(공),2500,2.0,계통,80,111,단,충청북도 청주시,11,대파(일반),12,kg,250003,대전노은도매시장,
97221,1,경매,31010102,441833,,20200314,300,수원청과,820,1.0,협동,01,111,단,경기도 수원시,1Z,대파(일반),12,kg,310101,수원도매시장,
97219,1,경매,31010102,442836,,20200314,340,수원청과,720,4.0,상인,01,111,단,경기도 수원시,1Z,대파(일반),12,kg,310101,수원도매시장,
97441,5,,32030101,210010,,20200314,800,강릉농산물,800,3.0,개별,00001,111,단,강원도 강릉시,11,대파(일반),12,kg,320301,강릉도매시장,
97267,1,경매,31040105,535940,,20200314,100,안양농산물(주),750,3.0,개별,8,111,단,전라남도 신안군,11,대파(일반),12,kg,310401,안양도매시장,2020-03-14 02:04:41
